CÓDIGO DEL CENTRO;DENOMINACIÓN DEL CENTRO;PROVINCIA;LOCALIDAD;CÓDIGO DEL CUERPO;DENOMINACIÓN DEL CUERPO;CÓDIGO DE LA ESPECIALIDAD;DENOMINACIÓN DE LA ESPECIALIDAD;PLANTILLA;LIBRES;BILINGUE
47011309;IES JOSÉ JIMÉNEZ LOZANO;VALLADOLID;VALLADOLID;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;1;0;
47011309;IES JOSÉ JIMÉNEZ LOZANO;VALLADOLID;VALLADOLID;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;2;0;
47011309;IES JOSÉ JIMÉNEZ LOZANO;VALLADOLID;VALLADOLID;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;061;ECONOMIA;1;0;
47011309;IES JOSÉ JIMÉNEZ LOZANO;VALLADOLID;VALLADOLID;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;803;CULTURA CLASICA;1;0;
47011607;CEO DE BOECILLO;VALLADOLID;BOECILLO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;2;0;
47011607;CEO DE BOECILLO;VALLADOLID;BOECILLO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;1;0;
47011607;CEO DE BOECILLO;VALLADOLID;BOECILLO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;2;1;
47011607;CEO DE BOECILLO;VALLADOLID;BOECILLO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;1;0;
47011607;CEO DE BOECILLO;VALLADOLID;BOECILLO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;1;0;
47011607;CEO DE BOECILLO;VALLADOLID;BOECILLO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;017;EDUCACION FISICA;1;0;
47011607;CEO DE BOECILLO;VALLADOLID;BOECILLO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;1;0;
47011607;CEO DE BOECILLO;VALLADOLID;BOECILLO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;1;0;
47011981;IESO DE ARROYO DE LA ENCOMIENDA;VALLADOLID;ARROYO DE LA ENCOMIENDA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;3;1;
47011981;IESO DE ARROYO DE LA ENCOMIENDA;VALLADOLID;ARROYO DE LA ENCOMIENDA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;2;1;
47011981;IESO DE ARROYO DE LA ENCOMIENDA;VALLADOLID;ARROYO DE LA ENCOMIENDA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;2;0;
47011981;IESO DE ARROYO DE LA ENCOMIENDA;VALLADOLID;ARROYO DE LA ENCOMIENDA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;1;0;
47011981;IESO DE ARROYO DE LA ENCOMIENDA;VALLADOLID;ARROYO DE LA ENCOMIENDA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;1;0;
47011981;IESO DE ARROYO DE LA ENCOMIENDA;VALLADOLID;ARROYO DE LA ENCOMIENDA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;009;DIBUJO;1;1;INGLES
47011981;IESO DE ARROYO DE LA ENCOMIENDA;VALLADOLID;ARROYO DE LA ENCOMIENDA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;010;FRANCES;1;0;
47011981;IESO DE ARROYO DE LA ENCOMIENDA;VALLADOLID;ARROYO DE LA ENCOMIENDA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;2;0;
47011981;IESO DE ARROYO DE LA ENCOMIENDA;VALLADOLID;ARROYO DE LA ENCOMIENDA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;1;0;
47011981;IESO DE ARROYO DE LA ENCOMIENDA;VALLADOLID;ARROYO DE LA ENCOMIENDA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;1;1;INGLES
47011981;IESO DE ARROYO DE LA ENCOMIENDA;VALLADOLID;ARROYO DE LA ENCOMIENDA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;803;CULTURA CLASICA;1;0;
47012065;IESO LA CISTERNIGA;#N/A;#N/A;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;1;1;
47012065;IESO LA CISTERNIGA;#N/A;#N/A;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;1;1;
47012065;IESO LA CISTERNIGA;#N/A;#N/A;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;1;1;
47700048;SEDE LAGUNA DE DUERO;VALLADOLID;LAGUNA DE DUERO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;3;0;
47700048;SEDE LAGUNA DE DUERO;VALLADOLID;LAGUNA DE DUERO;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;225;SERVICIOS A LA COMUNIDAD;1;0;
47700051;SEDE MEDINA DEL CAMPO;VALLADOLID;MEDINA DEL CAMPO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;3;1;
47700051;SEDE MEDINA DEL CAMPO;VALLADOLID;MEDINA DEL CAMPO;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;225;SERVICIOS A LA COMUNIDAD;1;0;
47700061;SEDE MEDINA DE RIOSECO;VALLADOLID;MEDINA DE RIOSECO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;2;1;
47700061;SEDE MEDINA DE RIOSECO;VALLADOLID;MEDINA DE RIOSECO;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;225;SERVICIOS A LA COMUNIDAD;1;0;
47700073;SEDE PORTILLO;VALLADOLID;PORTILLO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;4;0;
47700073;SEDE PORTILLO;VALLADOLID;PORTILLO;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;225;SERVICIOS A LA COMUNIDAD;1;0;
47700085;SEDE TUDELA DE DUERO;VALLADOLID;TUDELA DE DUERO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;3;0;
47700085;SEDE TUDELA DE DUERO;VALLADOLID;TUDELA DE DUERO;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;225;SERVICIOS A LA COMUNIDAD;1;0;
47700097;SEDE TORDESILLAS;VALLADOLID;TORDESILLAS;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;3;2;
47700097;SEDE TORDESILLAS;VALLADOLID;TORDESILLAS;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;225;SERVICIOS A LA COMUNIDAD;1;0;
47700103;SEDE VALLADOLID 4;VALLADOLID;VALLADOLID;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;5;0;
47700103;SEDE VALLADOLID 4;VALLADOLID;VALLADOLID;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;225;SERVICIOS A LA COMUNIDAD;2;0;
47700115;SEDE VALLADOLID 1;VALLADOLID;VALLADOLID;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;6;0;
47700115;SEDE VALLADOLID 1;VALLADOLID;VALLADOLID;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;225;SERVICIOS A LA COMUNIDAD;2;0;
47700127;SEDE VALLADOLID 2;VALLADOLID;VALLADOLID;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;7;0;
47700127;SEDE VALLADOLID 2;VALLADOLID;VALLADOLID;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;225;SERVICIOS A LA COMUNIDAD;3;0;
47700139;SEDE VALLADOLID 3;VALLADOLID;VALLADOLID;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;6;0;
47700139;SEDE VALLADOLID 3;VALLADOLID;VALLADOLID;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;225;SERVICIOS A LA COMUNIDAD;2;1;
47700176;MOTORICOS;VALLADOLID;VALLADOLID;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;2;0;
47700176;MOTORICOS;VALLADOLID;VALLADOLID;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;225;SERVICIOS A LA COMUNIDAD;1;0;
47700279;EQUIPO DE ATENCION TEMPRANA DE VALLADOLID;VALLADOLID;VALLADOLID;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;4;0;
47700279;EQUIPO DE ATENCION TEMPRANA DE VALLADOLID;VALLADOLID;VALLADOLID;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;225;SERVICIOS A LA COMUNIDAD;2;0;
49000391;IES LOS SAUCES;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;001;FILOSOFIA;2;0;
49000391;IES LOS SAUCES;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;5;0;
49000391;IES LOS SAUCES;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;3;1;
49000391;IES LOS SAUCES;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;5;4;
49000391;IES LOS SAUCES;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;2;0;
49000391;IES LOS SAUCES;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;3;0;
49000391;IES LOS SAUCES;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;009;DIBUJO;2;0;
49000391;IES LOS SAUCES;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;010;FRANCES;1;0;
49000391;IES LOS SAUCES;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;4;0;
49000391;IES LOS SAUCES;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;016;MUSICA;1;0;
49000391;IES LOS SAUCES;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;017;EDUCACION FISICA;1;0;INGLES
49000391;IES LOS SAUCES;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;017;EDUCACION FISICA;1;0;
49000391;IES LOS SAUCES;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;1;0;
49000391;IES LOS SAUCES;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;2;0;
49000391;IES LOS SAUCES;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;058;APOYO AL AREA DE LENGUA Y CIENCIAS SOCIALES;1;0;
49000391;IES LOS SAUCES;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;059;APOYO AL AREA DE CIENCIAS O TECNOLOGIA;1;0;
49000391;IES LOS SAUCES;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;061;ECONOMIA;2;1;
49000391;IES LOS SAUCES;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;105;FORMACION Y ORIENTACION LABORAL;2;0;
49000391;IES LOS SAUCES;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;107;INFORMATICA;4;0;
49000391;IES LOS SAUCES;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;111;ORGANIZACION Y PROCESOS DE MANTENIMIENTO DE VEHICULOS;2;1;
49000391;IES LOS SAUCES;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;125;SISTEMAS ELECTROTECNICOS Y AUTOMATICOS;2;1;
49000391;IES LOS SAUCES;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;803;CULTURA CLASICA;1;0;
49000391;IES LOS SAUCES;ZAMORA;BENAVENTE;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;206;INSTALACIONES ELECTROTECNICAS;5;2;
49000391;IES LOS SAUCES;ZAMORA;BENAVENTE;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;209;MANTENIMIENTO DE VEHICULOS;3;0;
49000391;IES LOS SAUCES;ZAMORA;BENAVENTE;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;227;SISTEMAS Y APLICACIONES INFORMATICAS;3;0;
49000418;IES LEON FELIPE;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;001;FILOSOFIA;2;0;
49000418;IES LEON FELIPE;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;5;1;
49000418;IES LEON FELIPE;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;3;1;
49000418;IES LEON FELIPE;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;1;0;INGLES
49000418;IES LEON FELIPE;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;5;2;
49000418;IES LEON FELIPE;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;2;1;
49000418;IES LEON FELIPE;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;1;0;INGLES
49000418;IES LEON FELIPE;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;2;0;
49000418;IES LEON FELIPE;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;009;DIBUJO;2;0;
49000418;IES LEON FELIPE;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;010;FRANCES;1;0;
49000418;IES LEON FELIPE;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;5;0;
49000418;IES LEON FELIPE;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;016;MUSICA;1;0;
49000418;IES LEON FELIPE;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;017;EDUCACION FISICA;2;0;
49000418;IES LEON FELIPE;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;1;0;
49000418;IES LEON FELIPE;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;2;0;
49000418;IES LEON FELIPE;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;058;APOYO AL AREA DE LENGUA Y CIENCIAS SOCIALES;1;0;
49000418;IES LEON FELIPE;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;059;APOYO AL AREA DE CIENCIAS O TECNOLOGIA;1;0;
49000418;IES LEON FELIPE;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;061;ECONOMIA;1;0;
49000418;IES LEON FELIPE;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;101;ADMINISTRACION DE EMPRESAS;3;1;
49000418;IES LEON FELIPE;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;110;ORGANIZACION Y GESTION COMERCIAL;2;1;
49000418;IES LEON FELIPE;ZAMORA;BENAVENTE;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;803;CULTURA CLASICA;1;1;
49000418;IES LEON FELIPE;ZAMORA;BENAVENTE;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;221;PROCESOS COMERCIALES;2;2;
49000418;IES LEON FELIPE;ZAMORA;BENAVENTE;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;222;PROCESOS DE GESTION ADMINISTRATIVA;4;1;
49004576;IES CARDENAL PARDO TAVERA;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;001;FILOSOFIA;1;0;
49004576;IES CARDENAL PARDO TAVERA;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;003;LATIN;1;0;
49004576;IES CARDENAL PARDO TAVERA;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;3;1;
49004576;IES CARDENAL PARDO TAVERA;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;2;0;
49004576;IES CARDENAL PARDO TAVERA;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;3;0;
49004576;IES CARDENAL PARDO TAVERA;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;2;1;
49004576;IES CARDENAL PARDO TAVERA;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;2;0;
49004576;IES CARDENAL PARDO TAVERA;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;009;DIBUJO;1;1;
49004576;IES CARDENAL PARDO TAVERA;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;010;FRANCES;1;0;
49004576;IES CARDENAL PARDO TAVERA;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;2;0;
49004576;IES CARDENAL PARDO TAVERA;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;016;MUSICA;1;0;
49004576;IES CARDENAL PARDO TAVERA;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;017;EDUCACION FISICA;1;1;
49004576;IES CARDENAL PARDO TAVERA;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;1;0;
49004576;IES CARDENAL PARDO TAVERA;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;1;0;
49004576;IES CARDENAL PARDO TAVERA;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;058;APOYO AL AREA DE LENGUA Y CIENCIAS SOCIALES;1;0;
49004576;IES CARDENAL PARDO TAVERA;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;059;APOYO AL AREA DE CIENCIAS O TECNOLOGIA;1;0;
49004576;IES CARDENAL PARDO TAVERA;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;061;ECONOMIA;1;0;
49004588;IES GONZALEZ ALLENDE;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;001;FILOSOFIA;1;0;
49004588;IES GONZALEZ ALLENDE;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;2;0;
49004588;IES GONZALEZ ALLENDE;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;2;0;
49004588;IES GONZALEZ ALLENDE;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;3;1;
49004588;IES GONZALEZ ALLENDE;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;1;0;
49004588;IES GONZALEZ ALLENDE;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;1;0;
49004588;IES GONZALEZ ALLENDE;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;009;DIBUJO;1;0;
49004588;IES GONZALEZ ALLENDE;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;010;FRANCES;1;0;
49004588;IES GONZALEZ ALLENDE;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;3;0;
49004588;IES GONZALEZ ALLENDE;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;016;MUSICA;1;0;
49004588;IES GONZALEZ ALLENDE;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;017;EDUCACION FISICA;1;1;
49004588;IES GONZALEZ ALLENDE;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;1;0;
49004588;IES GONZALEZ ALLENDE;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;2;0;
49004588;IES GONZALEZ ALLENDE;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;058;APOYO AL AREA DE LENGUA Y CIENCIAS SOCIALES;1;0;
49004588;IES GONZALEZ ALLENDE;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;059;APOYO AL AREA DE CIENCIAS O TECNOLOGIA;1;0;
49004588;IES GONZALEZ ALLENDE;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;061;ECONOMIA;1;0;
49004588;IES GONZALEZ ALLENDE;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;101;ADMINISTRACION DE EMPRESAS;1;0;
49004588;IES GONZALEZ ALLENDE;ZAMORA;TORO;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;803;CULTURA CLASICA;1;0;
49004588;IES GONZALEZ ALLENDE;ZAMORA;TORO;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;222;PROCESOS DE GESTION ADMINISTRATIVA;1;1;
49005994;IES CLAUDIO MOYANO;ZAMORA;ZAMORA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;001;FILOSOFIA;2;0;
49005994;IES CLAUDIO MOYANO;ZAMORA;ZAMORA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;002;GRIEGO;1;0;
49005994;IES CLAUDIO MOYANO;ZAMORA;ZAMORA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;003;LATIN;1;0;
49005994;IES CLAUDIO MOYANO;ZAMORA;ZAMORA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;004;LENGUA CASTELLANA Y LITERATURA;5;0;
49005994;IES CLAUDIO MOYANO;ZAMORA;ZAMORA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;4;0;
49005994;IES CLAUDIO MOYANO;ZAMORA;ZAMORA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;005;GEOGRAFIA E HISTORIA;1;0;INGLES
49005994;IES CLAUDIO MOYANO;ZAMORA;ZAMORA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;006;MATEMATICAS;7;0;
49005994;IES CLAUDIO MOYANO;ZAMORA;ZAMORA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;007;FISICA Y QUIMICA;3;1;
49005994;IES CLAUDIO MOYANO;ZAMORA;ZAMORA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;3;0;
49005994;IES CLAUDIO MOYANO;ZAMORA;ZAMORA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;008;BIOLOGIA Y GEOLOGIA;1;0;INGLES
49005994;IES CLAUDIO MOYANO;ZAMORA;ZAMORA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;009;DIBUJO;2;0;
49005994;IES CLAUDIO MOYANO;ZAMORA;ZAMORA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;010;FRANCES;2;0;
49005994;IES CLAUDIO MOYANO;ZAMORA;ZAMORA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;011;INGLES;6;1;
49005994;IES CLAUDIO MOYANO;ZAMORA;ZAMORA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;012;ALEMAN;1;0;
49005994;IES CLAUDIO MOYANO;ZAMORA;ZAMORA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;015;PORTUGUES;1;0;
49005994;IES CLAUDIO MOYANO;ZAMORA;ZAMORA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;016;MUSICA;1;0;
49005994;IES CLAUDIO MOYANO;ZAMORA;ZAMORA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;017;EDUCACION FISICA;2;0;
49005994;IES CLAUDIO MOYANO;ZAMORA;ZAMORA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;018;ORIENTACIÓN EDUCATIVA;1;0;
49005994;IES CLAUDIO MOYANO;ZAMORA;ZAMORA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;019;TECNOLOGIA;2;0;
49005994;IES CLAUDIO MOYANO;ZAMORA;ZAMORA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;058;APOYO AL AREA DE LENGUA Y CIENCIAS SOCIALES;1;0;
49005994;IES CLAUDIO MOYANO;ZAMORA;ZAMORA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;059;APOYO AL AREA DE CIENCIAS O TECNOLOGIA;1;1;
49005994;IES CLAUDIO MOYANO;ZAMORA;ZAMORA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;061;ECONOMIA;1;0;
49005994;IES CLAUDIO MOYANO;ZAMORA;ZAMORA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;105;FORMACION Y ORIENTACION LABORAL;1;0;
49005994;IES CLAUDIO MOYANO;ZAMORA;ZAMORA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;107;INFORMATICA;6;0;
49005994;IES CLAUDIO MOYANO;ZAMORA;ZAMORA;0590;PROFESORES DE ENSEÑANZA SECUNDARIA;110;ORGANIZACION Y GESTION COMERCIAL;3;1;
49005994;IES CLAUDIO MOYANO;ZAMORA;ZAMORA;0591;PROFESORES TECNICOS DE FORMACION PROFESIONAL;221;PROCESOS COMERCIALES;3;1;
