348,Villaseco de los Gamitos,1340,37369,Salamanca,PSOE
349,Villaseco de los Reyes,3140,37370,Salamanca,PP
350,Villasrubias,2510,37371,Salamanca,PP
351,Villaverde de Guareña,1390,37372,Salamanca,PP
352,Villavieja de Yeltes,7450,37373,Salamanca,PSOE
353,Villoria,1344,37374,Salamanca,PP
354,Villoruela,7610,37375,Salamanca,PSOE
355,Vilvestre,4110,37350,Salamanca,AV
356,Vitigudino,241,37376,Salamanca,PP
357,Yecla de Yeltes,2270,37377,Salamanca,Cs
358,Zamarra,820,37378,Salamanca,PP
359,Zamayón,1980,37379,Salamanca,PSOE
360,Zarapicos,590,37380,Salamanca,PSOE
361,La Zarza de Pumareda,1380,37381,Salamanca,PP
362,Zorita de la Frontera,1700,37382,Salamanca,PP
